Date,Open,High,Low,Close,Volume
03/08/2000,188.64999389648438,189.99000549316406,188,188.85000610351562,45155216
04/08/2000,189.38499450683594,189.53500366210938,187.35000610351562,188.32000732421875,40962046
07/08/2000,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,53438955
08/08/2000,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,43490759
09/08/2000,188.14999389648438,189.25,185.83999633789062,187.67999267578125,69668820
10/08/2000,179.86000061035156,187.3300018310547,179.25,185.85000610351562,102551680
11/08/2000,183.98500061035156,186.9499969482422,183.82000732421875,186.86000061035156,64885408
14/08/2000,187.0399932861328,187.09500122070312,184.35000610351562,184.39999389648438,55467803
15/08/2000,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859370
16/08/2000,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,47145622
17/08/2000,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,44594011
18/08/2000,195.22000122070312,196.26800537109375,193.11300659179688,194.1699981689453,54822126
21/08/2000,195.4199981689453,196.3800048828125,194.33999633789062,194.5,53631316
22/08/2000,195.02000427246094,195.75,193.8300018310547,195.17999267578125,42355590
23/08/2000,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,60133852
24/08/2000,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,68902985
25/08/2000,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,78005754
28/08/2000,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,47317433
29/08/2000,182.16000366210938,184.25999450683594,180.9340057373047,183.6300048828125,65603041
30/08/2000,186,186.72999572753906,185.19000244140625,185.9199981689453,13206460
31/08/2000,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,49128408
01/09/2000,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,46792908
05/09/2000,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,42841809
06/09/2000,182.0850067138672,185.60000610351562,181.5,185.55999755859375,59144470
07/09/2000,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,62379661
08/09/2000,182.14999389648438,183.08700561523438,180.8800048828125,181.91000366210938,71983570
11/09/2000,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414460
12/09/2000,187.14999389648438,188.44000244140625,183.88499450683594,185.63999938964844,82488674
13/09/2000,193.89999389648438,194.39999389648438,191.72500610351562,192.52999877929688,42672148
14/09/2000,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,34049898
15/09/2000,192.49000549316406,193.5,191.08999633789062,193.14999389648438,48087681
18/09/2000,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,28919310
19/09/2000,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,37149570
20/09/2000,196.10000610351562,197.0800018310547,193.5,194.67999267578125,46482549
21/09/2000,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,52242815
22/09/2000,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,40714051
25/09/2000,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,55751861
26/09/2000,197.52999877929688,198.39999389648438,197,197.57000732421875,128538401
27/09/2000,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,66831572
28/09/2000,195.08999633789062,198,194.85000610351562,197.9600067138672,70404183
29/09/2000,193.0800018310547,194.72000122070312,191.7209930419922,194.7100067138672,52696900
02/10/2000,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,60943699
03/10/2000,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,53406358
04/10/2000,193.6300048828125,195,193.58999633789062,194.27000427246094,47477655
05/10/2000,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,41089737
06/10/2000,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,66628398
09/10/2000,190,190.00999450683594,187.4600067138672,189.42999267578125,13494065
10/10/2000,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,45704823
11/10/2000,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,48794366
12/10/2000,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,43014224
13/10/2000,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,38415419
16/10/2000,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,40552609
17/10/2000,190.89999389648438,190.89999389648438,189.25,189.97000122070312,6069987
18/10/2000,191.49000549316406,192.92999267578125,190.8249969482422,191.30999755859375,39630011
19/10/2000,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134485
20/10/2000,189.88999938964844,191.90499877929688,189.8800048828125,191.4499969482422,46538614
23/10/2000,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50941404
24/10/2000,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412915
25/10/2000,187.84500122070312,189.5,187.77999877929688,188.00999450683594,53790499
26/10/2000,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108378
27/10/2000,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627519
30/10/2000,183.97000122070312,186.56500244140625,183.52999877929688,186.39999389648438,66177922
31/10/2000,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,53763540
01/11/2000,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,49340282
02/11/2000,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,70529966
03/11/2000,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,63841310
06/11/2000,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79829246
07/11/2000,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334752
08/11/2000,171,174.22999572753906,170.1300048828125,173.97000122070312,15730603
09/11/2000,169.25,170.89999389648438,167.91000366210938,170.77000427246094,12622530
10/11/2000,169,171.16000366210938,168.88999938964844,170.2899932861328,12377734
13/11/2000,166.8800048828125,168.9600067138672,166.83999633789062,168.22000122070312,16539866
14/11/2000,170.44000244140625,171.3699951171875,165.6699981689453,166.88999938964844,18804178
15/11/2000,171.77999877929688,173.05999755859375,170.64999389648438,171.10000610351562,17030140
16/11/2000,173,173.6699981689453,171.47000122070312,173.44000244140625,10719395
17/11/2000,170.99000549316406,174.00999450683594,169.94000244140625,173,13453564
20/11/2000,175.38999938964844,175.4199981689453,172.64500427246094,172.8800048828125,19060985
21/11/2000,176,177.83999633789062,175.19000244140625,175.4600067138672,16538342
22/11/2000,175.55999755859375,177.57000732421875,175.11000061035156,175.83999633789062,13547648
24/11/2000,176.5,178.4199981689453,174.80999755859375,177.14999389648438,14748304
27/11/2000,176.6199951171875,179.05999755859375,176.52999877929688,178.72000122070312,12860036
28/11/2000,181.36000061035156,181.92999267578125,178.13999938964844,178.85000610351562,13657564
29/11/2000,180,182.33999633789062,179.0500030517578,180.7100067138672,12458374
30/11/2000,178.1999969482422,179.85000610351562,177.61500549316406,179.8000030517578,13723432
01/12/2000,178.14999389648438,179.72000122070312,177.9550018310547,178.38999938964844,11722757
04/12/2000,176.85000610351562,179.0500030517578,175.80999755859375,178.99000549316406,11180861
05/12/2000,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,57266675
06/12/2000,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,48527918
07/12/2000,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,53020286
08/12/2000,172.2550048828125,173.6300048828125,170.82000732421875,172.39999389648438,49594613
11/12/2000,171.22000122070312,174.3000030517578,170.92999267578125,173.75,52164535
12/12/2000,172.02000427246094,173.07000732421875,170.34100341796875,171.2100067138672,51861083
13/12/2000,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294419
14/12/2000,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921808
15/12/2000,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588945
18/12/2000,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172740
19/12/2000,174.6699981689453,177.07899475097656,174.0500030517578,174.7899932861328,56725385
20/12/2000,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63149116
21/12/2000,179.25999450683594,179.69500732421875,175.39999389648438,175.49000549316406,58436181
22/12/2000,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826941
26/12/2000,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257573
27/12/2000,176.47999572753906,176.4949951171875,173.82000732421875,175.00999450683594,109259461
28/12/2000,174,176.10000610351562,173.5800018310547,175.74000549316406,60895757
29/12/2000,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267928
02/01/2001,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370192
03/01/2001,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953052
04/01/2001,178.35000610351562,180.23899841308594,177.7899932861328,178.17999267578125,65602066
05/01/2001,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,112488803
08/01/2001,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,81755816
09/01/2001,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,45280027
10/01/2001,189.48500061035156,189.9199981689453,188.27999877929688,189.4600067138672,45766503
11/01/2001,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,60794467
12/01/2001,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,60813888
16/01/2001,179.69500732421875,184.89999389648438,179.5,184.1199951171875,53003948
17/01/2001,180.08999633789062,180.58999633789062,178.5449981689453,180.19000244140625,43820697
18/01/2001,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449594
19/01/2001,180.6739959716797,181.1040039,176.00999450683594,176.3800048828125,54945798
22/01/2001,178.52000427246094,181.5500030517578,178.3249969482422,181.1199951171875,52722752
23/01/2001,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42084245
24/01/2001,175.07000732421875,176.1300048828125,173.73500061035156,175.83999633789062,46311879
25/01/2001,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61172150
26/01/2001,177.13999938964844,177.5050048828125,173.47999572753906,174,66062882
29/01/2001,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964857
30/01/2001,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622593
31/01/2001,177.97000122070312,179.69000244140625,177.30499267578125,179.4600067138672,43675627
01/02/2001,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,52036672
02/02/2001,179.47999572753906,180.75,177.60000610351562,177.97000122070312,54686851
05/02/2001,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,60378492
06/02/2001,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,67823003
07/02/2001,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,97576069
08/02/2001,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,115956841
09/02/2001,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,62243282
12/02/2001,195.0399932861328,195.17999267578125,191.8509979248047,192.5800018310547,50389327
13/02/2001,196.23500061035156,196.72999572753906,195.27999877929688,195.60499572753906,35281426
14/02/2001,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,38824113
15/02/2001,194.6699981689453,196.62600708007812,194.13999938964844,195.8300018310547,48291443
16/02/2001,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,47460180
20/02/2001,193.6699981689453,195.63999938964844,193.32000732421875,194.5,47471868
21/02/2001,193.3300018310547,194.44000244140625,192.9149932861328,193.6199951171875,37283201
22/02/2001,193.41000366210938,194.91000366210938,192.25,192.75,45505097
23/02/2001,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,71951683
26/02/2001,195.08999633789062,196.47000122070312,192.4949951171875,193.1300048828125,59581196
27/02/2001,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,80507323
28/02/2001,193.35000610351562,194.3300018310547,192.4149932861328,193.72999572753906,48353774
01/03/2001,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,50520159
02/03/2001,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,41616242
05/03/2001,190.5,191.19000244140625,189.77999877929688,190.5399932861328,41342338
06/03/2001,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,60750248
07/03/2001,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,46638119
08/03/2001,189.25999450683594,189.99000549316406,187.03500366210938,188.61000061035156,59922163
09/03/2001,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,46814998
12/03/2001,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,45156009
13/03/2001,191.56500244140625,192.97999572753906,190.6199951171875,191.3300018310547,46920261
14/03/2001,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,31458198
15/03/2001,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,85213216
16/03/2001,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,46347308
19/03/2001,187.92999267578125,189.89999389648438,187.60000610351562,189.25,51216801
20/03/2001,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,50730846
21/03/2001,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,48088661
22/03/2001,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,53116996
23/03/2001,183.74000549316406,187.0449981689453,183.6699981689453,187,51245327
26/03/2001,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,49515697
27/03/2001,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,49799092
28/03/2001,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,101256225
29/03/2001,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,65433166
30/03/2001,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,57462882
02/04/2001,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,54929129
03/04/2001,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,54754995
04/04/2001,181.5,182.22999572753906,180.6300048828125,180.9600067138672,48899973
05/04/2001,177.89500427246094,180.83999633789062,177.4600067138672,180.57000732421875,50214881
06/04/2001,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,61944615
09/04/2001,179.96499633789062,180.1199951171875,177.42999267578125,179.2100067138672,64848374
10/04/2001,182.6300048828125,184.9510040283203,178.03500366210938,179.5800018310547,121946497
11/04/2001,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,61996913
12/04/2001,177.6999969482422,180.1199951171875,176.93099975585938,180.08999633789062,68901809
16/04/2001,177.3249969482422,179.35000610351562,176.75999450683594,177.25,99625288
17/04/2001,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,55964401
18/04/2001,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,54834975
19/04/2001,172.41000366210938,173.89500427246094,171.69000244140625,172.99000549316406,56058258
20/04/2001,171.08999633789062,172.41799926757812,170.52000427246094,171.83999633789062,45143488
23/04/2001,173.1300048828125,173.37899780273438,171.27499389648438,171.55999755859375,50747263
24/04/2001,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,43570932
25/04/2001,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,55809475
26/04/2001,173,175.24000549316406,172.5800018310547,175.0500030517578,65496657
27/04/2001,171.7100067138672,172.9250030517578,170.4199981689453,172.69000244140625,57951604
30/04/2001,171.99000549316406,173.13800048828125,171.7989959716797,172.07000732421875,42110293
